State,Area_Name,Age,Total_Population,Total_Males,Total_Females,Rural_Persons  ,Rural_Males,Rural_Females,Urban_Persons  ,Urban_Males,Urban_Females,Age_Category,Gender_Ratio,Urban_Percentage,Rural_Percentage
10,State - BIHAR (10),21,1321504,712345,609159,1139970,613668,526302,181534,98677,82857,Age-wise,85.51460318,13.73692399,86.26307601
10,State - BIHAR (10),22,1822757,976344,846413,1586759,847949,738810,235998,128395,107603,Age-wise,86.69208803,12.94731004,87.05268996
10,State - BIHAR (10),23,1243544,608628,634916,1084140,523493,560647,159404,85135,74269,Age-wise,104.3192229,12.81852512,87.18147488
10,State - BIHAR (10),24,1327197,673922,653275,1148552,579033,569519,178645,94889,83756,Age-wise,96.93629233,13.46032277,86.53967723
10,State - BIHAR (10),25,2541873,1353711,1188162,2235640,1198784,1036856,306233,154927,151306,Age-wise,87.77072802,12.04753345,87.95246655
10,State - BIHAR (10),26,1433514,740356,693158,1246347,641303,605044,187167,99053,88114,Age-wise,93.6249588,13.05651706,86.94348294
10,State - BIHAR (10),27,983868,480414,503454,853481,411194,442287,130387,69220,61167,Age-wise,104.7958636,13.25248916,86.74751084
10,State - BIHAR (10),28,1759205,791885,967320,1555061,689251,865810,204144,102634,101510,Age-wise,122.1541007,11.60433264,88.39566736
10,State - BIHAR (10),29,953245,462321,490924,832159,399630,432529,121086,62691,58395,Age-wise,106.1868269,12.70250565,87.29749435
10,State - BIHAR (10),30,2940550,1541816,1398734,2598056,1370151,1227905,342494,171665,170829,Age-wise,90.71990432,11.64727687,88.35272313
10,State - BIHAR (10),31,990497,506306,484191,863551,439863,423688,126946,66443,60503,Age-wise,95.6320881,12.81639419,87.18360581
10,State - BIHAR (10),32,1375085,650216,724869,1210791,565747,645044,164294,84469,79825,Age-wise,111.4812616,11.94791595,88.05208405
10,State - BIHAR (10),33,837516,363956,473560,737453,312485,424968,100063,51471,48592,Age-wise,130.1146292,11.94759264,88.05240736
10,State - BIHAR (10),34,912089,448302,463787,793193,386160,407033,118896,62142,56754,Age-wise,103.4541448,13.03556999,86.96443001
10,State - BIHAR (10),35,2673063,1487036,1186027,2350215,1318322,1031893,322848,168714,154134,Age-wise,79.75778663,12.07782982,87.92217018
10,State - BIHAR (10),36,1170224,613976,556248,1024979,538166,486813,145245,75810,69435,Age-wise,90.59767809,12.4117263,87.5882737
10,State - BIHAR (10),37,658890,309388,349502,573998,265583,308415,84892,43805,41087,Age-wise,112.9655966,12.88409294,87.11590706
10,State - BIHAR (10),38,1235113,530373,704740,1095797,462669,633128,139316,67704,71612,Age-wise,132.8762965,11.27961571,88.72038429
10,State - BIHAR (10),39,719971,367388,352583,626262,317625,308637,93709,49763,43946,Age-wise,95.97020044,13.01566313,86.98433687
10,State - BIHAR (10),40,2544475,1450992,1093483,2239036,1285431,953605,305439,165561,139878,Age-wise,75.36106333,12.00400869,87.99599131
10,State - BIHAR (10),41,771153,430031,341122,666618,372143,294475,104535,57888,46647,Age-wise,79.3249789,13.55567572,86.44432428
10,State - BIHAR (10),42,826775,399965,426810,721170,343871,377299,105605,56094,49511,Age-wise,106.7118373,12.77312449,87.22687551
10,State - BIHAR (10),43,481792,204798,276994,418086,171957,246129,63706,32841,30865,Age-wise,135.2522974,13.22271852,86.77728148
10,State - BIHAR (10),44,541497,271023,270474,465958,231174,234784,75539,39849,35690,Age-wise,99.79743417,13.95003112,86.04996888
10,State - BIHAR (10),45,2011304,1109013,902291,1762513,978077,784436,248791,130936,117855,Age-wise,81.35982175,12.36963681,87.63036319
10,State - BIHAR (10),46,705574,371971,333603,610489,321123,289366,95085,50848,44237,Age-wise,89.6852174,13.47626188,86.52373812
10,State - BIHAR (10),47,380253,176936,203317,325580,147416,178164,54673,29520,25153,Age-wise,114.9099109,14.37805882,85.62194118
10,State - BIHAR (10),48,728178,316969,411209,639651,271390,368261,88527,45579,42948,Age-wise,129.7316141,12.15732966,87.84267034
10,State - BIHAR (10),49,445065,235105,209960,383300,200793,182507,61765,34312,27453,Age-wise,89.30477872,13.87774819,86.12225181
10,State - BIHAR (10),50,1797034,1040278,756756,1582960,924651,658309,214074,115627,98447,Age-wise,72.74555455,11.91262937,88.08737063
10,State - BIHAR (10),51,502770,288732,214038,434464,249841,184623,68306,38891,29415,Age-wise,74.1303354,13.58593393,86.41406607
10,State - BIHAR (10),52,412949,202699,210250,356482,171492,184990,56467,31207,25260,Age-wise,103.725228,13.67408566,86.32591434
10,State - BIHAR (10),53,261284,114404,146880,223052,93546,129506,38232,20858,17374,Age-wise,128.3871193,14.63235407,85.36764593
10,State - BIHAR (10),54,338703,162312,176391,288736,135707,153029,49967,26605,23362,Age-wise,108.6740352,14.75245274,85.24754726
10,State - BIHAR (10),55,1338071,664285,673786,1180114,587332,592782,157957,76953,81004,Age-wise,101.4302596,11.80482949,88.19517051
10,State - BIHAR (10),56,461068,230098,230970,399551,197424,202127,61517,32674,28843,Age-wise,100.378969,13.34228357,86.65771643
10,State - BIHAR (10),57,234549,105331,129218,199854,85446,114408,34695,19885,14810,Age-wise,122.678034,14.79221826,85.20778174
10,State - BIHAR (10),58,427688,163161,264527,378007,137475,240532,49681,25686,23995,Age-wise,162.126366,11.61617815,88.38382185
10,State - BIHAR (10),59,335302,167481,167821,292803,143840,148963,42499,23641,18858,Age-wise,100.2030081,12.67484238,87.32515762
10,State - BIHAR (10),60,1632251,862240,770011,1462108,776991,685117,170143,85249,84894,Age-wise,89.30355817,10.42382575,89.57617425
10,State - BIHAR (10),61,469113,252467,216646,414065,222402,191663,55048,30065,24983,Age-wise,85.81161102,11.73448615,88.26551385
10,State - BIHAR (10),62,414292,205627,208665,368653,180201,188452,45639,25426,20213,Age-wise,101.4774324,11.0161432,88.9838568
10,State - BIHAR (10),63,227341,102895,124446,199324,87019,112305,28017,15876,12141,Age-wise,120.9446523,12.32377794,87.67622206
10,State - BIHAR (10),64,265011,136696,128315,233287,119101,114186,31724,17595,14129,Age-wise,93.86887692,11.97082385,88.02917615
10,State - BIHAR (10),65,1189694,634337,555357,1072890,575427,497463,116804,58910,57894,Age-wise,87.54920492,9.81798681,90.18201319
10,State - BIHAR (10),66,354977,194151,160826,316523,172852,143671,38454,21299,17155,Age-wise,82.83552493,10.83281452,89.16718548
10,State - BIHAR (10),67,140310,74574,65736,122568,63867,58701,17742,10707,7035,Age-wise,88.14868453,12.64485781,87.35514219
10,State - BIHAR (10),68,226793,102737,124056,201804,88941,112863,24989,13796,11193,Age-wise,120.7510439,11.01841768,88.98158232
10,State - BIHAR (10),69,178005,97919,80086,156855,85483,71372,21150,12436,8714,Age-wise,81.78800846,11.88168872,88.11831128
10,State - BIHAR (10),70,904618,516432,388186,816454,469063,347391,88164,47369,40795,Age-wise,75.16691452,9.745992231,90.25400777
10,State - BIHAR (10),71,221433,127664,93769,196526,113271,83255,24907,14393,10514,Age-wise,73.44983707,11.24809762,88.75190238
10,State - BIHAR (10),72,121252,68227,53025,105705,58614,47091,15547,9613,5934,Age-wise,77.71849854,12.82205654,87.17794346
10,State - BIHAR (10),73,59418,31510,27908,50770,25926,24844,8648,5584,3064,Age-wise,88.56870835,14.5545121,85.4454879
10,State - BIHAR (10),74,72810,40550,32260,62373,34277,28096,10437,6273,4164,Age-wise,79.55610358,14.33456943,85.66543057
10,State - BIHAR (10),75,321483,174520,146963,288161,157502,130659,33322,17018,16304,Age-wise,84.20983268,10.36508929,89.63491071
10,State - BIHAR (10),76,97868,54839,43029,85449,47702,37747,12419,7137,5282,Age-wise,78.46423166,12.68954101,87.31045899
10,State - BIHAR (10),77,36748,20829,15919,31100,17173,13927,5648,3656,1992,Age-wise,76.42709684,15.36954392,84.63045608
10,State - BIHAR (10),78,48900,23505,25395,42458,19724,22734,6442,3781,2661,Age-wise,108.0408424,13.17382413,86.82617587
10,State - BIHAR (10),79,45480,24280,21200,39726,21060,18666,5754,3220,2534,Age-wise,87.31466227,12.65171504,87.34828496
10,State - BIHAR (10),80,248903,132872,116031,223944,120694,103250,24959,12178,12781,Age-wise,87.32539587,10.02760111,89.97239889
10,State - BIHAR (10),81,61061,33001,28060,54183,29402,24781,6878,3599,3279,Age-wise,85.02772643,11.26414569,88.73585431
10,State - BIHAR (10),82,26932,14698,12234,23102,12476,10626,3830,2222,1608,Age-wise,83.2358144,14.22100104,85.77899896
10,State - BIHAR (10),83,13830,7310,6520,11726,6067,5659,2104,1243,861,Age-wise,89.19288646,15.21330441,84.78669559
10,State - BIHAR (10),84,18328,10116,8212,15661,8607,7054,2667,1509,1158,Age-wise,81.17833136,14.55150589,85.44849411
10,State - BIHAR (10),85,74423,39811,34612,65485,35302,30183,8938,4509,4429,Age-wise,86.94079526,12.00972818,87.99027182
10,State - BIHAR (10),86,22914,12576,10338,19809,10894,8915,3105,1682,1423,Age-wise,82.20419847,13.55066771,86.44933229
10,State - BIHAR (10),87,8644,4791,3853,7246,3961,3285,1398,830,568,Age-wise,80.42162388,16.17306802,83.82693198
10,State - BIHAR (10),88,12139,6172,5967,10447,5248,5199,1692,924,768,Age-wise,96.67854828,13.93854518,86.06145482
10,State - BIHAR (10),89,11388,5908,5480,9984,5166,4818,1404,742,662,Age-wise,92.75558565,12.32876712,87.67123288
10,State - BIHAR (10),90,54583,28102,26481,48544,25288,23256,6039,2814,3225,Age-wise,94.23172728,11.06388436,88.93611564
10,State - BIHAR (10),91,15951,8327,7624,14052,7436,6616,1899,891,1008,Age-wise,91.55758376,11.9052097,88.0947903
10,State - BIHAR (10),92,10555,5436,5119,9356,4792,4564,1199,644,555,Age-wise,94.16850625,11.35954524,88.64045476
10,State - BIHAR (10),93,6129,3043,3086,5329,2595,2734,800,448,352,Age-wise,101.4130792,13.05270028,86.94729972
10,State - BIHAR (10),94,7550,3945,3605,6662,3481,3181,888,464,424,Age-wise,91.38149556,11.7615894,88.2384106
10,State - BIHAR (10),95,21564,11690,9874,19274,10558,8716,2290,1132,1158,Age-wise,84.465355,10.6195511,89.3804489
10,State - BIHAR (10),96,8771,4839,3932,7714,4285,3429,1057,554,503,Age-wise,81.25645795,12.05107741,87.94892259
10,State - BIHAR (10),97,4588,2309,2279,4016,2036,1980,572,273,299,Age-wise,98.70073625,12.46730602,87.53269398
10,State - BIHAR (10),98,7828,3821,4007,6966,3352,3614,862,469,393,Age-wise,104.8678356,11.01175268,88.98824732
10,State - BIHAR (10),99,4624,2337,2287,4140,2070,2070,484,267,217,Age-wise,97.86050492,10.46712803,89.53287197
10,State - BIHAR (10),100+,38643,19490,19153,33747,17145,16602,4896,2345,2551,Age-wise,98.27090816,12.66982377,87.33017623
10,State - BIHAR (10),Age not stated,403502,220309,183193,349025,190547,158478,54477,29762,24715,Age-wise,83.15275363,13.50104832,86.49895168
11,State - SIKKIM (11),All ages,610577,323070,287507,456999,242797,214202,153578,80273,73305,All Ages,88.99216888,25.15292911,74.84707089
11,State - SIKKIM (11),0,7649,3905,3744,5849,2985,2864,1800,920,880,Age-wise,95.87708067,23.53248791,76.46751209
11,State - SIKKIM (11),1,8222,4232,3990,6267,3245,3022,1955,987,968,Age-wise,94.28166352,23.77766967,76.22233033
11,State - SIKKIM (11),2,8230,4180,4050,6261,3187,3074,1969,993,976,Age-wise,96.88995215,23.92466586,76.07533414
11,State - SIKKIM (11),3,8715,4478,4237,6687,3413,3274,2028,1065,963,Age-wise,94.6181331,23.27022375,76.72977625
11,State - SIKKIM (11),4,9520,4890,4630,7318,3711,3607,2202,1179,1023,Age-wise,94.68302658,23.1302521,76.8697479
11,State - SIKKIM (11),5,10560,5393,5167,8181,4167,4014,2379,1226,1153,Age-wise,95.80938253,22.52840909,77.47159091
11,State - SIKKIM (11),6,11215,5683,5532,8655,4353,4302,2560,1330,1230,Age-wise,97.34295267,22.82657156,77.17342844
11,State - SIKKIM (11),7,11728,5951,5777,9208,4673,4535,2520,1278,1242,Age-wise,97.07612166,21.48703956,78.51296044
11,State - SIKKIM (11),8,11022,5525,5497,8556,4282,4274,2466,1243,1223,Age-wise,99.49321267,22.37343495,77.62656505
11,State - SIKKIM (11),9,12153,6136,6017,9558,4859,4699,2595,1277,1318,Age-wise,98.06062581,21.35275241,78.64724759
11,State - SIKKIM (11),10,13543,6929,6614,10644,5444,5200,2899,1485,1414,Age-wise,95.45388945,21.40589234,78.59410766
11,State - SIKKIM (11),11,13165,6684,6481,10281,5227,5054,2884,1457,1427,Age-wise,96.96289647,21.90657045,78.09342955
11,State - SIKKIM (11),12,13400,6846,6554,10426,5393,5033,2974,1453,1521,Age-wise,95.73473561,22.19402985,77.80597015
11,State - SIKKIM (11),13,13312,6722,6590,10349,5257,5092,2963,1465,1498,Age-wise,98.03629872,22.25811298,77.74188702
11,State - SIKKIM (11),14,13503,6784,6719,10491,5267,5224,3012,1517,1495,Age-wise,99.04186321,22.30615419,77.69384581
11,State - SIKKIM (11),15,13323,6715,6608,10200,5206,4994,3123,1509,1614,Age-wise,98.40655249,23.44066652,76.55933348
11,State - SIKKIM (11),16,13428,6667,6761,10227,5115,5112,3201,1552,1649,Age-wise,101.4099295,23.83824844,76.16175156
11,State - SIKKIM (11),17,13144,6784,6360,9956,5174,4782,3188,1610,1578,Age-wise,93.75,24.25441266,75.74558734
11,State - SIKKIM (11),18,14254,7347,6907,10771,5593,5178,3483,1754,1729,Age-wise,94.01116102,24.43524625,75.56475375
11,State - SIKKIM (11),19,12788,6485,6303,9605,4855,4750,3183,1630,1553,Age-wise,97.19352352,24.89052236,75.10947764
11,State - SIKKIM (11),20,13848,7084,6764,10475,5427,5048,3373,1657,1716,Age-wise,95.48277809,24.35730791,75.64269209
11,State - SIKKIM (11),21,13411,6977,6434,10019,5271,4748,3392,1706,1686,Age-wise,92.21728537,25.2926702,74.7073298
11,State - SIKKIM (11),22,13779,7204,6575,10177,5364,4813,3602,1840,1762,Age-wise,91.26873959,26.14122941,73.85877059
11,State - SIKKIM (11),23,12586,6626,5960,9119,4867,4252,3467,1759,1708,Age-wise,89.94868699,27.54648022,72.45351978
11,State - SIKKIM (11),24,13673,7255,6418,10049,5372,4677,3624,1883,1741,Age-wise,88.46312888,26.50479046,73.49520954
11,State - SIKKIM (11),25,14403,7684,6719,10387,5637,4750,4016,2047,1969,Age-wise,87.44143675,27.88307991,72.11692009
11,State - SIKKIM (11),26,13720,7263,6457,9898,5346,4552,3822,1917,1905,Age-wise,88.9026573,27.85714286,72.14285714
11,State - SIKKIM (11),27,12319,6661,5658,8971,4938,4033,3348,1723,1625,Age-wise,84.94220087,27.17753064,72.82246936
11,State - SIKKIM (11),28,13006,6962,6044,9237,4990,4247,3769,1972,1797,Age-wise,86.81413387,28.9789328,71.0210672
11,State - SIKKIM (11),29,11191,6130,5061,8135,4564,3571,3056,1566,1490,Age-wise,82.56117455,27.30765794,72.69234206
11,State - SIKKIM (11),30,13683,7428,6255,9904,5462,4442,3779,1966,1813,Age-wise,84.20840065,27.61821238,72.38178762
11,State - SIKKIM (11),31,10816,5863,4953,7749,4279,3470,3067,1584,1483,Age-wise,84.4789357,28.35613905,71.64386095
11,State - SIKKIM (11),32,10227,5580,4647,7241,4015,3226,2986,1565,1421,Age-wise,83.27956989,29.19722304,70.80277696
11,State - SIKKIM (11),33,8317,4593,3724,6034,3404,2630,2283,1189,1094,Age-wise,81.0799042,27.44980161,72.55019839
11,State - SIKKIM (11),34,9182,5098,4084,6484,3628,2856,2698,1470,1228,Age-wise,80.109847,29.38357656,70.61642344
11,State - SIKKIM (11),35,11125,5940,5185,7844,4167,3677,3281,1773,1508,Age-wise,87.28956229,29.49213483,70.50786517
11,State - SIKKIM (11),36,9009,4835,4174,6504,3502,3002,2505,1333,1172,Age-wise,86.32885212,27.80552781,72.19447219
11,State - SIKKIM (11),37,8024,4312,3712,5705,3105,2600,2319,1207,1112,Age-wise,86.08534323,28.90079761,71.09920239
11,State - SIKKIM (11),38,8269,4438,3831,5789,3129,2660,2480,1309,1171,Age-wise,86.32266787,29.99153465,70.00846535
11,State - SIKKIM (11),39,7200,3871,3329,5086,2710,2376,2114,1161,953,Age-wise,85.99845001,29.36111111,70.63888889
11,State - SIKKIM (11),40,9631,5215,4416,6915,3698,3217,2716,1517,1199,Age-wise,84.67881112,28.20060222,71.79939778
11,State - SIKKIM (11),41,7255,4119,3136,5148,2939,2209,2107,1180,927,Age-wise,76.13498422,29.04203997,70.95796003
11,State - SIKKIM (11),42,7848,4396,3452,5538,3141,2397,2310,1255,1055,Age-wise,78.52593267,29.43425076,70.56574924
11,State - SIKKIM (11),43,5646,3097,2549,4048,2199,1849,1598,898,700,Age-wise,82.30545689,28.30322352,71.69677648
11,State - SIKKIM (11),44,6172,3343,2829,4462,2425,2037,1710,918,792,Age-wise,84.62458869,27.70576798,72.29423202
11,State - SIKKIM (11),45,7723,4212,3511,5465,2915,2550,2258,1297,961,Age-wise,83.35707502,29.237343,70.762657
11,State - SIKKIM (11),46,5810,3233,2577,4089,2274,1815,1721,959,762,Age-wise,79.70924838,29.62134251,70.37865749
11,State - SIKKIM (11),47,4997,2706,2291,3559,1911,1648,1438,795,643,Age-wise,84.66371027,28.77726636,71.22273364
11,State - SIKKIM (11),48,5629,3113,2516,4031,2198,1833,1598,915,683,Age-wise,80.82235785,28.38870137,71.61129863
11,State - SIKKIM (11),49,5303,2850,2453,3960,2096,1864,1343,754,589,Age-wise,86.07017544,25.32528757,74.67471243
11,State - SIKKIM (11),50,7070,3800,3270,5273,2823,2450,1797,977,820,Age-wise,86.05263158,25.41725601,74.58274399
11,State - SIKKIM (11),51,4880,2680,2200,3625,1984,1641,1255,696,559,Age-wise,82.08955224,25.71721311,74.28278689
11,State - SIKKIM (11),52,4660,2679,1981,3382,1914,1468,1278,765,513,Age-wise,73.94550205,27.4248927,72.5751073
11,State - SIKKIM (11),53,3794,2186,1608,2807,1620,1187,987,566,421,Age-wise,73.55901189,26.01476015,73.98523985
11,State - SIKKIM (11),54,4028,2279,1749,2994,1680,1314,1034,599,435,Age-wise,76.74418605,25.67030785,74.32969215
11,State - SIKKIM (11),55,4910,2763,2147,3628,2019,1609,1282,744,538,Age-wise,77.70539269,26.10997963,73.89002037
11,State - SIKKIM (11),56,3801,2084,1717,2850,1538,1312,951,546,405,Age-wise,82.38963532,25.01973165,74.98026835
11,State - SIKKIM (11),57,2990,1776,1214,2290,1342,948,700,434,266,Age-wise,68.35585586,23.41137124,76.58862876
11,State - SIKKIM (11),58,2878,1671,1207,2122,1229,893,756,442,314,Age-wise,72.23219629,26.26824183,73.73175817
11,State - SIKKIM (11),59,2962,1619,1343,2329,1262,1067,633,357,276,Age-wise,82.95243978,21.37069548,78.62930452
11,State - SIKKIM (11),60,4410,2385,2025,3439,1858,1581,971,527,444,Age-wise,84.90566038,22.01814059,77.98185941
11,State - SIKKIM (11),61,2499,1412,1087,2017,1141,876,482,271,211,Age-wise,76.98300283,19.28771509,80.71228491
11,State - SIKKIM (11),62,2272,1258,1014,1841,1006,835,431,252,179,Age-wise,80.60413355,18.97007042,81.02992958
11,State - SIKKIM (11),63,2069,1137,932,1683,933,750,386,204,182,Age-wise,81.97009675,18.65635573,81.34364427
11,State - SIKKIM (11),64,2300,1249,1051,1895,1033,862,405,216,189,Age-wise,84.14731785,17.60869565,82.39130435
11,State - SIKKIM (11),65,3142,1661,1481,2542,1345,1197,600,316,284,Age-wise,89.16315473,19.09611712,80.90388288
11,State - SIKKIM (11),66,2116,1130,986,1713,930,783,403,200,203,Age-wise,87.25663717,19.04536862,80.95463138
11,State - SIKKIM (11),67,1724,934,790,1410,764,646,314,170,144,Age-wise,84.58244111,18.21345708,81.78654292
